total_size,draw,method,f1_score
126,14,XGB,0.8459949246156142
126,15,LOGIS,0.8946577660220838
126,15,SVM,0.9595115903586668
126,15,KNN,0.8409975111756575
126,15,RF,0.852699975999256
126,15,XGB,0.8612668940255148
126,16,LOGIS,0.9026813433110285
126,16,SVM,0.8941576830632304
126,16,KNN,0.8373155605902604
126,16,RF,0.8412045961146412
126,16,XGB,0.8287475165736036
126,17,LOGIS,0.9193270247992886
126,17,SVM,0.9278144001592278
126,17,KNN,0.8071819774686997
126,17,RF,0.8221576369102607
126,17,XGB,0.7739444779774615
126,18,LOGIS,0.9438906578456802
126,18,SVM,0.9437360684736996
126,18,KNN,0.8920789877920609
126,18,RF,0.8866581120029396
126,18,XGB,0.8402594431499979
126,19,LOGIS,0.9034401111132744
126,19,SVM,0.8874928683399448
126,19,KNN,0.8178304493157252
126,19,RF,0.819511877011877
126,19,XGB,0.8391495449966214
126,20,LOGIS,0.90388651273209
126,20,SVM,0.9285601643622632
126,20,KNN,0.8355290719467291
126,20,RF,0.8286302124486109
126,20,XGB,0.7263653013653013
126,21,LOGIS,0.9034577408265564
126,21,SVM,0.919258606627422
126,21,KNN,0.8295564449968402
126,21,RF,0.8454926126402889
126,21,XGB,0.8386456610735049
126,22,LOGIS,0.8872321847734141
126,22,SVM,0.9192673143947504
126,22,KNN,0.8245545896755575
126,22,RF,0.8708879570827628
126,22,XGB,0.8469278996865203
126,23,LOGIS,0.8942845676728736
126,23,SVM,0.9112350210176297
126,23,KNN,0.8257343327386352
126,23,RF,0.8207256744578662
126,23,XGB,0.8056330795641141
126,24,LOGIS,0.911087664348534
126,24,SVM,0.9031083664516948
126,24,KNN,0.8684415584415586
126,24,RF,0.829720702651979
126,24,XGB,0.830998656515898
126,25,LOGIS,0.9432783608195904
126,25,SVM,0.9353144856143356
126,25,KNN,0.8507537897717807
126,25,RF,0.7944346876477606
126,25,XGB,0.8091958360359737
126,26,LOGIS,0.8788424136250222
126,26,SVM,0.91153472131733
126,26,KNN,0.8306135368177214
126,26,RF,0.8123604720006521
126,26,XGB,0.8638078313490606
126,27,LOGIS,0.9030569430569432
126,27,SVM,0.9259228291836988
126,27,KNN,0.8348100737774491
126,27,RF,0.8606698437873428
126,27,XGB,0.834927850829275
126,28,LOGIS,0.8778795850141332
126,28,SVM,0.8956281238889934
126,28,KNN,0.8207166062122878
126,28,RF,0.8354655737198762
126,28,XGB,0.7736496432354147
126,29,LOGIS,0.8539508656140917
126,29,SVM,0.862542170473205
126,29,KNN,0.844377027084103
126,29,RF,0.8290785615064055
126,29,XGB,0.7895003767957292
133,0,LOGIS,0.8935120747706954
133,0,SVM,0.9007911771549872
133,0,KNN,0.8437782396567556
133,0,RF,0.8623741826196243
133,0,XGB,0.8783296487549643
133,1,LOGIS,0.8698472823472823
133,1,SVM,0.9001615815992297
133,1,KNN,0.8579892858594625
133,1,RF,0.8218634299314523
133,1,XGB,0.8178384310149074
133,2,LOGIS,0.9140897857522852
133,2,SVM,0.9463179579041648
133,2,KNN,0.87577808995586
133,2,RF,0.8319178831719457
133,2,XGB,0.8632380494734317
133,3,LOGIS,0.8554858144798174
133,3,SVM,0.9232128032478664
133,3,KNN,0.7925117297563118
133,3,RF,0.8060901060521066
133,3,XGB,0.7821966205837174
133,4,LOGIS,0.8491205253291628
133,4,SVM,0.92406688701104
133,4,KNN,0.7542840856857852
133,4,RF,0.8127614630577465
133,4,XGB,0.8244121728411036
133,5,LOGIS,0.887191492166005
133,5,SVM,0.886678125805562
133,5,KNN,0.8286711928173028
133,5,RF,0.840612298504159
133,5,XGB,0.8632272933737122
133,6,LOGIS,0.8943828799885771
133,6,SVM,0.9306361397223466
133,6,KNN,0.8209794372294372
133,6,RF,0.7875042809787393
133,6,XGB,0.8005393916119722
133,7,LOGIS,0.8778482480586268
133,7,SVM,0.8858856918943125
133,7,KNN,0.8376178451178451
133,7,RF,0.8313481691286742
133,7,XGB,0.8556763730270042
133,8,LOGIS,0.9009594297506592
133,8,SVM,0.9084453210216136
133,8,KNN,0.8382967380500588
133,8,RF,0.8237634841912541
133,8,XGB,0.8535630608216815
133,9,LOGIS,0.9463648900832368
133,9,SVM,0.9537443253655952
133,9,KNN,0.8684146060610247
133,9,RF,0.8480653979993343
133,9,XGB,0.8559070558793197
133,10,LOGIS,0.917843913208231
133,10,SVM,0.9244752782338987
133,10,KNN,0.8411496355703928
133,10,RF,0.7935401986899302
133,10,XGB,0.7718733490397659
133,11,LOGIS,0.9008541183953478
133,11,SVM,0.9164081847964908
133,11,KNN,0.876735092026672
133,11,RF,0.8151131512165997
133,11,XGB,0.801341799432371
133,12,LOGIS,0.9246256011779056
133,12,SVM,0.9167918263090676
133,12,KNN,0.7907061611108983
133,12,RF,0.8475736433252514
133,12,XGB,0.7786345657409159
133,13,LOGIS,0.939273783562764
133,13,SVM,0.9318629889600654
133,13,KNN,0.8364803864825024
133,13,RF,0.8506917653232577
133,13,XGB,0.8321454638162212
133,14,LOGIS,0.9232980559444746
133,14,SVM,0.9306780444692736
133,14,KNN,0.8752417578945563
133,14,RF,0.8309104312034821
133,14,XGB,0.8336080586080585
133,15,LOGIS,0.9079640473018624
133,15,SVM,0.930911215946279
133,15,KNN,0.7997520563752722
133,15,RF,0.8538396029258098
133,15,XGB,0.8528615611549064
133,16,LOGIS,0.9158461837426024
133,16,SVM,0.8998883783914493
133,16,KNN,0.7876449843260189
133,16,RF,0.8361906499096492
133,16,XGB,0.7788647810734186
133,17,LOGIS,0.8629812631563005
133,17,SVM,0.8773074588247003
133,17,KNN,0.7839497022640947
133,17,RF,0.8200307135393343
133,17,XGB,0.8549798554777517
133,18,LOGIS,0.9164214061800268
133,18,SVM,0.9237662337662338
133,18,KNN,0.8817987712811292
133,18,RF,0.8463984275143535
133,18,XGB,0.86320811563915
133,19,LOGIS,0.8777816261699322
133,19,SVM,0.8942023600844996
133,19,KNN,0.7596491228070177
133,19,RF,0.7764829690075131
133,19,XGB,0.8223132610804036
133,20,LOGIS,0.9088520629794992
133,20,SVM,0.9315032024554682
133,20,KNN,0.8366409005907605
133,20,RF,0.8300374617885863
133,20,XGB,0.8548698428008773
133,21,LOGIS,0.9012225621047018
133,21,SVM,0.9082012597874666
133,21,KNN,0.851428974251555
133,21,RF,0.8252480959095072
133,21,XGB,0.8423789173789175
133,22,LOGIS,0.84821230618457
133,22,SVM,0.8865167631631818
133,22,KNN,0.8537329062741357
133,22,RF,0.7914517039762482
133,22,XGB,0.7250176959472311
133,23,LOGIS,0.870469025227646
133,23,SVM,0.8773099198201486
133,23,KNN,0.8081099938191969
133,23,RF,0.8057416683363389
133,23,XGB,0.8087680133540267
133,24,LOGIS,0.8854694207148623
133,24,SVM,0.9010365726227796
133,24,KNN,0.7927078056102823
133,24,RF,0.8138370601350056
133,24,XGB,0.817877377797035
133,25,LOGIS,0.9235714285714286
133,25,SVM,0.9155307346326836
133,25,KNN,0.8313026551240508
133,25,RF,0.8091759849346056
133,25,XGB,0.8150106973930062
133,26,LOGIS,0.9002821104924891
133,26,SVM,0.9155547322461284
133,26,KNN,0.8286547224397856
133,26,RF,0.8351493514372177
133,26,XGB,0.8472078419664626
133,27,LOGIS,0.9463454079411908
133,27,SVM,0.9384527747123508
133,27,KNN,0.8915062870743096
133,27,RF,0.8995867538057531
133,27,XGB,0.9012900913952808
133,28,LOGIS,0.908441733581986
133,28,SVM,0.8851982665534559
133,28,KNN,0.8438168001560717
133,28,RF,0.8101357710916535
133,28,XGB,0.7492766653815162
133,29,LOGIS,0.8858785607196402
133,29,SVM,0.8855621221647241
133,29,KNN,0.8429780140027223
133,29,RF,0.8300911313823607
133,29,XGB,0.8239684887271095
140,0,LOGIS,0.9348707665053606
140,0,SVM,0.9273776060311824
140,0,KNN,0.8250287092524118
140,0,RF,0.833162324234905
140,0,XGB,0.8537476446497155
140,1,LOGIS,0.8476947833011333
140,1,SVM,0.90462605658099
140,1,KNN,0.8204011674370968
140,1,RF,0.8099246147128456
140,1,XGB,0.8249572413671086
140,2,LOGIS,0.8696329611248966
140,2,SVM,0.8985897435897436
140,2,KNN,0.8363443302222076
140,2,RF,0.8207397829462015
140,2,XGB,0.8230326286960021
140,3,LOGIS,0.9050121761709636
140,3,SVM,0.8911419285469678
140,3,KNN,0.8659638914514337
140,3,RF,0.8021688304449542
140,3,XGB,0.7717538422467265
140,4,LOGIS,0.9134567880107368
140,4,SVM,0.9049430540996006
140,4,KNN,0.8322801584971223
140,4,RF,0.8436324097049903
140,4,XGB,0.8069661230930516
140,5,LOGIS,0.9344408602150536
140,5,SVM,0.9268898061966084
140,5,KNN,0.8302996396186935
140,5,RF,0.8385457839262186
140,5,XGB,0.8467849501651994
140,6,LOGIS,0.9270494801475117
140,6,SVM,0.920106915174587
140,6,KNN,0.8209628954220985
140,6,RF,0.8466672823024404
140,6,XGB,0.7688891262410752
140,7,LOGIS,0.906395988420182
140,7,SVM,0.8842360018223395
140,7,KNN,0.8294393286850104
140,7,RF,0.816349073608788
140,7,XGB,0.7214847382164826
140,8,LOGIS,0.9275711331679072
140,8,SVM,0.949024193548387
140,8,KNN,0.8479761904761904
140,8,RF,0.8728656126482214
140,8,XGB,0.8466237196650941
140,9,LOGIS,0.9209967136641218
140,9,SVM,0.9494729114971052
140,9,KNN,0.8444079637588764
140,9,RF,0.837708802612379
140,9,XGB,0.8249278642069722
140,10,LOGIS,0.8773610421836228
140,10,SVM,0.9065798457608804
140,10,KNN,0.7816640760040775
140,10,RF,0.7622212406574258
140,10,XGB,0.7281855669974224
140,11,LOGIS,0.912489627366556
140,11,SVM,0.9044766083406458
140,11,KNN,0.853221239544769
140,11,RF,0.8371819544342026
140,11,XGB,0.8329957064262992
140,12,LOGIS,0.8985279368831263
140,12,SVM,0.9056611047904876
140,12,KNN,0.8825821851882407
140,12,RF,0.8453757697971251
140,12,XGB,0.847801096519189
140,13,LOGIS,0.8850116093583835
140,13,SVM,0.9203062448304384
140,13,KNN,0.8367365803901569
140,13,RF,0.80758967656934
140,13,XGB,0.8122304791382753
140,14,LOGIS,0.9058908354962304
140,14,SVM,0.9348360215053764
140,14,KNN,0.8190172551233932
140,14,RF,0.8621827956989246
140,14,XGB,0.8305166434162599
140,15,LOGIS,0.8915159277956832
140,15,SVM,0.920213606286187
140,15,KNN,0.8251448680045389
140,15,RF,0.8178278427564791
140,15,XGB,0.8193042047352392
140,16,LOGIS,0.9275711331679072
140,16,SVM,0.9203218461639172
140,16,KNN,0.8442633183580712
140,16,RF,0.8254387169788661
140,16,XGB,0.8187175346832938
140,17,LOGIS,0.9417983870967742
140,17,SVM,0.9346652191894128
140,17,KNN,0.8374704743899108
140,17,RF,0.8122547613077187
140,17,XGB,0.8263071107815267
140,18,LOGIS,0.9350006963583402
140,18,SVM,0.9353744996815077
140,18,KNN,0.8249484228954775
140,18,RF,0.8348254755996691
140,18,XGB,0.8276532646276806
140,19,LOGIS,0.8916273779983456
140,19,SVM,0.9277564102564104
140,19,KNN,0.8457645003430418
140,19,RF,0.8756837488886825
140,19,XGB,0.8626315136476427
140,20,LOGIS,0.9269568454947962
140,20,SVM,0.9417983870967742
140,20,KNN,0.8583977009776241
140,20,RF,0.835820596607199
140,20,XGB,0.8182885800501509
140,21,LOGIS,0.9206594459180666
140,21,SVM,0.9347322545960646
140,21,KNN,0.8226604278074866
140,21,RF,0.827825733617005
140,21,XGB,0.8157822415422646
140,22,LOGIS,0.927478494623656
140,22,SVM,0.9122652683921968
140,22,KNN,0.8121991020259521
140,22,RF,0.8138603425559948
140,22,XGB,0.7862364178758924
140,23,LOGIS,0.920205356237965
140,23,SVM,0.9121688605512136
140,23,KNN,0.8495830830898005
140,23,RF,0.8388916337285902
140,23,XGB,0.7917457130271368
140,24,LOGIS,0.9065798457608804
140,24,SVM,0.956513440860215
140,24,KNN,0.7730770944741533
140,24,RF,0.8021611721611721
140,24,XGB,0.8114637747108849
140,25,LOGIS,0.8558692248611603
140,25,SVM,0.9055478640106972
140,25,KNN,0.8431868329124331
140,25,RF,0.8461167808898195
140,25,XGB,0.8129299608160178
140,26,LOGIS,0.9203800717162788
140,26,SVM,0.926827999489991
140,26,KNN,0.8668003565062389
140,26,RF,0.8899000625949652
140,26,XGB,0.852557502162897
140,27,LOGIS,0.927996370564248
140,27,SVM,0.9135085540920044
140,27,KNN,0.809373035566584
140,27,RF,0.8536455453149001
140,27,XGB,0.8341118970429315
140,28,LOGIS,0.935057502162897
140,28,SVM,0.949248552522746
140,28,KNN,0.8897174756808244
140,28,RF,0.8679701426024955
140,28,XGB,0.8165248729352765
140,29,LOGIS,0.9205300797626912
140,29,SVM,0.8906664350142611
140,29,KNN,0.8432946179168288
140,29,RF,0.8236332827395361
140,29,XGB,0.825118232336923
147,0,LOGIS,0.8905639704281167
147,0,SVM,0.9313544003785938
147,0,KNN,0.8533203278676424
147,0,RF,0.8654721067221068
147,0,XGB,0.8523674843674843
147,1,LOGIS,0.9246064082975848
147,1,SVM,0.9032075517075516
147,1,KNN,0.8279503173416216
147,1,RF,0.8388146738882034
147,1,XGB,0.8052694885330395
147,2,LOGIS,0.9237797736033032
147,2,SVM,0.9309651568475096
147,2,KNN,0.8317392979995282
147,2,RF,0.8323728488050739
147,2,XGB,0.8294853294853294
147,3,LOGIS,0.916880769013122
147,3,SVM,0.93754917746638
147,3,KNN,0.8952606315253375
147,3,RF,0.8758066688213747
147,3,XGB,0.8346051497522087
147,4,LOGIS,0.9018469727754782
147,4,SVM,0.9155452757908
147,4,KNN,0.8348523490978733
147,4,RF,0.8402367877518444
147,4,XGB,0.868383572585536
147,5,LOGIS,0.9310442399507864
147,5,SVM,0.9307963767029231
147,5,KNN,0.7937708469422023
147,5,RF,0.8458808914870296
147,5,XGB,0.7990204186265568
147,6,LOGIS,0.9382539405039406
147,6,SVM,0.945316204913928
147,6,KNN,0.8315762796453333
147,6,RF,0.8544586296056884
147,6,XGB,0.8144619167937561
147,7,LOGIS,0.909115386839172
147,7,SVM,0.9377630147799616
147,7,KNN,0.8870998359105776
147,7,RF,0.8719067013951924
147,7,XGB,0.8536207472077038
147,8,LOGIS,0.9095751955489806
147,8,SVM,0.9171541893677436
147,8,KNN,0.8179290072672426
147,8,RF,0.7985061174506146
147,8,XGB,0.7710736988927526
147,9,LOGIS,0.8964774143735245
147,9,SVM,0.916631731014084
147,9,KNN,0.8232882729353317
147,9,RF,0.8253076906446472
147,9,XGB,0.7720048556405292
147,10,LOGIS,0.9102637193258636
147,10,SVM,0.916802500507434
147,10,KNN,0.850677583286279
147,10,RF,0.8326101594483948
147,10,XGB,0.8124437353162082
147,11,LOGIS,0.9173960353372118
147,11,SVM,0.9313698756422536
147,11,KNN,0.8602753185054975
147,11,RF,0.8231047299282593
147,11,XGB,0.8740646167557932
147,12,LOGIS,0.876199870391047
147,12,SVM,0.9164531742767036
147,12,KNN,0.8793148265015273
147,12,RF,0.8740343548828197
147,12,XGB,0.8263890691469538
147,13,LOGIS,0.9021337868965528
147,13,SVM,0.909407243803354
147,13,KNN,0.7790851293139622
147,13,RF,0.8259333493304082
147,13,XGB,0.8402752624010885
147,14,LOGIS,0.923904439716584
147,14,SVM,0.924425118261456
147,14,KNN,0.867665643180349
147,14,RF,0.8315439516130054
147,14,XGB,0.7781086778145602
147,15,LOGIS,0.8896241791977086
147,15,SVM,0.9307318377560314
147,15,KNN,0.8447805690181852
147,15,RF,0.8085992883639943
147,15,XGB,0.8333867891367891
147,16,LOGIS,0.9036322687783788
147,16,SVM,0.9520738568480503
147,16,KNN,0.838806540830198
147,16,RF,0.8173475037797286
147,16,XGB,0.8268938271809109
147,17,LOGIS,0.863159598338948
147,17,SVM,0.9030527218353306
147,17,KNN,0.7595941097684268
147,17,RF,0.8145481539631158
147,17,XGB,0.840379679144385
147,18,LOGIS,0.930346003312542
147,18,SVM,0.8962815126050419
147,18,KNN,0.8233543509630467
147,18,RF,0.8470438828482306
147,18,XGB,0.8412483432448428
147,19,LOGIS,0.9172422258148064
147,19,SVM,0.9109546261389811
147,19,KNN,0.8668189751425045
147,19,RF,0.780028127214828
147,19,XGB,0.7630901916048974
147,20,LOGIS,0.8899580505543832
147,20,SVM,0.9169579973403502
147,20,KNN,0.8651052357701975
147,20,RF,0.8024496285186821
147,20,XGB,0.8141977239634113
147,21,LOGIS,0.8615382554931891
147,21,SVM,0.9105851387174916
147,21,KNN,0.8227580239964141
147,21,RF,0.8444205960702125
147,21,XGB,0.8417160987160986
147,22,LOGIS,0.9095863887324988
147,22,SVM,0.9167252664406366
147,22,KNN,0.803875706388494
147,22,RF,0.8800836779660308
147,22,XGB,0.8247700527441907
147,23,LOGIS,0.8961082822406352
147,23,SVM,0.8893853695324285
147,23,KNN,0.8079010743298669
147,23,RF,0.8175210908254386
147,23,XGB,0.8199432306674403
147,24,LOGIS,0.889529526029526
147,24,SVM,0.930834106525283
147,24,KNN,0.8356668611794127
147,24,RF,0.8328794268284879
147,24,XGB,0.8144319345529023
147,25,LOGIS,0.9042149437287008
147,25,SVM,0.9096711685777152
147,25,KNN,0.8645604966069362
147,25,RF,0.8595375474199004
147,25,XGB,0.8537181900225379
147,26,LOGIS,0.910109081181662
147,26,SVM,0.9097767325267324
147,26,KNN,0.8430923250616346
147,26,RF,0.8323015156602113
147,26,XGB,0.8480427175062719
147,27,LOGIS,0.9304169142404436
147,27,SVM,0.9371509209744504
147,27,KNN,0.8312912574779583
147,27,RF,0.8264109811756871
147,27,XGB,0.8119502329401792
147,28,LOGIS,0.9380332739156269
147,28,SVM,0.9097751491901108
147,28,KNN,0.7783519404572037
147,28,RF,0.8388702678395774
147,28,XGB,0.832363884197644
147,29,LOGIS,0.895719853675736
147,29,SVM,0.943944852128782
147,29,KNN,0.8108954117777648
147,29,RF,0.8446060118886205
147,29,XGB,0.831763488895842
154,0,LOGIS,0.9211443295266826
154,0,SVM,0.9406515298427064
154,0,KNN,0.8518550896811767
154,0,RF,0.8746309463956521
154,0,XGB,0.840768609592139
154,1,LOGIS,0.901943546649429
154,1,SVM,0.8813987856902206
154,1,KNN,0.8074549944912921
154,1,RF,0.7871643878730993
154,1,XGB,0.8168194583849233
154,2,LOGIS,0.901076516076516
154,2,SVM,0.9141608349418336
154,2,KNN,0.8319589358010411
154,2,RF,0.8384679655732287
154,2,XGB,0.7813281695944235
154,3,LOGIS,0.8876199004921114
154,3,SVM,0.9206381083379056
154,3,KNN,0.8457161748214379
154,3,RF,0.8333662839854791
154,3,XGB,0.7936591921591922
154,4,LOGIS,0.9020388625535684
154,4,SVM,0.9009787598022893
154,4,KNN,0.8274205167897118
154,4,RF,0.8180616946377818
154,4,XGB,0.8191442499995132
154,5,LOGIS,0.94101917690153
154,5,SVM,0.94062336356454
154,5,KNN,0.8439607643703754
154,5,RF,0.8280825045840526
154,5,XGB,0.8360045428427781
154,6,LOGIS,0.8882348609245161
154,6,SVM,0.9267664619388756
154,6,KNN,0.8393049541696735
154,6,RF,0.846836624664299
154,6,XGB,0.7821273552155905
154,7,LOGIS,0.8869563712484606
154,7,SVM,0.907292505702242
154,7,KNN,0.8227903473811402
154,7,RF,0.8317903766542605
154,7,XGB,0.8281307594441468
154,8,LOGIS,0.94718089288069
154,8,SVM,0.9343486197897964
154,8,KNN,0.805210760033417
154,8,RF,0.8188117035485456
154,8,XGB,0.881209638537781
154,9,LOGIS,0.9079846297493356
154,9,SVM,0.920571595330216
154,9,KNN,0.8064322053145583
154,9,RF,0.8256747823243986
154,9,XGB,0.8221815221815222
154,10,LOGIS,0.9276877649893418
154,10,SVM,0.9603955147559152
154,10,KNN,0.825851066957417
154,10,RF,0.8540646619956964
154,10,XGB,0.8074620632267692
154,11,LOGIS,0.908010576025282
154,11,SVM,0.9271339553839552
154,11,KNN,0.8445990267269039
154,11,RF,0.8529713287948582
154,11,XGB,0.8100989671248291
154,12,LOGIS,0.9409282843968444
154,12,SVM,0.9342168534080296
154,12,KNN,0.8452646371881801
154,12,RF,0.8729443801812223
154,12,XGB,0.880963448222069
154,13,LOGIS,0.8873657782379892
154,13,SVM,0.8935067155067156
154,13,KNN,0.7983926893400578
154,13,RF,0.8009309309309309
154,13,XGB,0.8055106205106206
154,14,LOGIS,0.9277243236066764
154,14,SVM,0.920119374119374
154,14,KNN,0.8247525865946919
154,14,RF,0.8089067863680868
154,14,XGB,0.8598046398046397
154,15,LOGIS,0.8682725996260479
154,15,SVM,0.9066636182498252
154,15,KNN,0.7922276278932626
154,15,RF,0.8395226601418552
154,15,XGB,0.8018900244782596
154,16,LOGIS,0.8616725322607675
154,16,SVM,0.895026215614451
154,16,KNN,0.8583314753190916
154,16,RF,0.8378529745133594
154,16,XGB,0.8367467915414162
154,17,LOGIS,0.90123081711317
154,17,SVM,0.9009787598022893
154,17,KNN,0.7985332405281255
154,17,RF,0.7898417201853734
154,17,XGB,0.8211616279851575
154,18,LOGIS,0.9346512964160024
154,18,SVM,0.9410488639900404
154,18,KNN,0.8420564720564719
154,18,RF,0.7904048832744485
154,18,XGB,0.8187527149025431
154,19,LOGIS,0.9077211269123032
154,19,SVM,0.9014497294644354
154,19,KNN,0.8688424864895452
154,19,RF,0.8411575670399201
154,19,XGB,0.8326120623651271
154,20,LOGIS,0.913886092136092
154,20,SVM,0.914031154031154
154,20,KNN,0.8325894575894577
154,20,RF,0.7929176607288062
154,20,XGB,0.7622742027742028
154,21,LOGIS,0.8951729812980875
154,21,SVM,0.907848817848818
154,21,KNN,0.8250411458084093
154,21,RF,0.8262184820737453
154,21,XGB,0.8489073236132059
154,22,LOGIS,0.940600455359076
154,22,SVM,0.9205803664627192
154,22,KNN,0.8397746097746097
154,22,RF,0.8498723527588508
154,22,XGB,0.8749778956675508
154,23,LOGIS,0.920773254241814
154,23,SVM,0.9331031160442924
154,23,KNN,0.8706557676557678
154,23,RF,0.838924280228628
154,23,XGB,0.8088277563277562
154,24,LOGIS,0.8819230469965763
154,24,SVM,0.9202455442455442
154,24,KNN,0.8262837765809902
154,24,RF,0.799460903389696
154,24,XGB,0.7743436799471283
154,25,LOGIS,0.8936794923204661
154,25,SVM,0.9198987287222582
154,25,KNN,0.8654636302004721
154,25,RF,0.8746977423448012
154,25,XGB,0.861261162584692
154,26,LOGIS,0.9142563101386632
154,26,SVM,0.907791946615476
154,26,KNN,0.8672736822148586
154,26,RF,0.8121233034276513
154,26,XGB,0.8487579604491371
154,27,LOGIS,0.8679778954423985
154,27,SVM,0.9145066779062722
154,27,KNN,0.8111988113040745
154,27,RF,0.8045431666484297
154,27,XGB,0.8082743582013359
154,28,LOGIS,0.907974987974988
154,28,SVM,0.9282166199813258
154,28,KNN,0.8581446723551986
154,28,RF,0.8539914959914959
154,28,XGB,0.8159983142052107
154,29,LOGIS,0.8952656459939062
154,29,SVM,0.9082644370879664
154,29,KNN,0.8195830502022453
154,29,RF,0.8440970689107721
154,29,XGB,0.80662401986241
161,0,LOGIS,0.8919983544349938
161,0,SVM,0.8985120862118835
161,0,KNN,0.8388062116483169
161,0,RF,0.8060194717563138
161,0,XGB,0.8021258560568907
161,1,LOGIS,0.8986830916242681
161,1,SVM,0.8814012041598248
161,1,KNN,0.8038556445755637
161,1,RF,0.8166828320512531
161,1,XGB,0.849225580260063
161,2,LOGIS,0.9123371640463558
161,2,SVM,0.9184364602384624
161,2,KNN,0.8324629548907987
161,2,RF,0.8027750867603988
161,2,XGB,0.7860360853464302
161,3,LOGIS,0.9175636148004568
161,3,SVM,0.9435972737882756
161,3,KNN,0.8344248441616863
161,3,RF,0.8626558621791889
161,3,XGB,0.844402817114981
161,4,LOGIS,0.9111881891758052
161,4,SVM,0.9236317059765335
161,4,KNN,0.836601148242383
161,4,RF,0.8265557662926085
161,4,XGB,0.8242521110077424
161,5,LOGIS,0.9306040712584964
161,5,SVM,0.9115126645808828
161,5,KNN,0.8396103607434877
161,5,RF,0.847072183135278
161,5,XGB,0.8167401647477549
161,6,LOGIS,0.911058957081335
161,6,SVM,0.9238974709942452
161,6,KNN,0.8181082288949743
161,6,RF,0.80415830691471
161,6,XGB,0.7611069925946087
161,7,LOGIS,0.874383709298527
161,7,SVM,0.8991836171146517
161,7,KNN,0.804330694672158
161,7,RF,0.8339066038376384
161,7,XGB,0.7721877818140331
161,8,LOGIS,0.8680452898472921
161,8,SVM,0.8923866723866724
161,8,KNN,0.8169797570850201
161,8,RF,0.7921091189512242
161,8,XGB,0.8214638842588025
161,9,LOGIS,0.9430971039340847
161,9,SVM,0.949021834103504
161,9,KNN,0.8567528891020547
161,9,RF,0.8802189978415024
161,9,XGB,0.8940820275505874
161,10,LOGIS,0.8743352219214288
161,10,SVM,0.900091485097047
161,10,KNN,0.8403872758133047
161,10,RF,0.8518900503290748
161,10,XGB,0.8489427323687613
161,11,LOGIS,0.910209800519398
161,11,SVM,0.917686107399356
161,11,KNN,0.8287565314723322
161,11,RF,0.8065910213278634
161,11,XGB,0.7867955719335133
161,12,LOGIS,0.9041809362861996
161,12,SVM,0.9235939387663528
161,12,KNN,0.8109538769538769
161,12,RF,0.8044715123118028
161,12,XGB,0.8097173310677203
161,13,LOGIS,0.9560171831009742
161,13,SVM,0.9433211713217704
161,13,KNN,0.8519599689407134
161,13,RF,0.8725895678890234
161,13,XGB,0.8353752830416916
161,14,LOGIS,0.8666302552380651
161,14,SVM,0.8983551860461876
161,14,KNN,0.8318670318670318
161,14,RF,0.7888541288541289
161,14,XGB,0.7992469871891451
161,15,LOGIS,0.8857840608434835
161,15,SVM,0.9049639571962622
161,15,KNN,0.8618256011044924
161,15,RF,0.8269995840996682
161,15,XGB,0.817627222451296
161,16,LOGIS,0.9184894878290152
161,16,SVM,0.9246340922202992
161,16,KNN,0.8561073670117596
161,16,RF,0.83960604428844
161,16,XGB,0.8455752603484001
161,17,LOGIS,0.9054780629735256
161,17,SVM,0.9242493377178976
161,17,KNN,0.8642001945227753
161,17,RF,0.7932970248759722
161,17,XGB,0.8241531788852168
161,18,LOGIS,0.898115630643014
161,18,SVM,0.9365413044371088
161,18,KNN,0.8626582945295936
161,18,RF,0.8199948589422273
161,18,XGB,0.8343921619053465
161,19,LOGIS,0.9172991528595243
161,19,SVM,0.9114560830050694
161,19,KNN,0.838315888493864
161,19,RF,0.8183622783749825
161,19,XGB,0.8046734693638546
161,20,LOGIS,0.9432530055444404
161,20,SVM,0.9367231270679548
161,20,KNN,0.8792659578866475
161,20,RF,0.8034778747450723
161,20,XGB,0.8304966348137682
161,21,LOGIS,0.9109414985277052
161,21,SVM,0.9171731147593216
161,21,KNN,0.820281100489812
161,21,RF,0.7770346970346971
161,21,XGB,0.7705838308076471
161,22,LOGIS,0.9172946125806168
161,22,SVM,0.9179932338200728
161,22,KNN,0.8453228242394957
161,22,RF,0.820958980958981
161,22,XGB,0.8404716003819239
161,23,LOGIS,0.9115652468647024
161,23,SVM,0.9114407017855294
161,23,KNN,0.8571524966261809
161,23,RF,0.7941949037048855
161,23,XGB,0.8068298079786682
161,24,LOGIS,0.8989315672287809
161,24,SVM,0.9239677886138866
161,24,KNN,0.8471428571428572
161,24,RF,0.8598012716722394
161,24,XGB,0.8364908944219289
161,25,LOGIS,0.9049870879282644
161,25,SVM,0.9107935764933736
161,25,KNN,0.8528352644142118
161,25,RF,0.8575495390977894
161,25,XGB,0.8277300930982472
161,26,LOGIS,0.9180550516506532
161,26,SVM,0.930656653542316
161,26,KNN,0.8660304607673028
161,26,RF,0.8448169427479773
161,26,XGB,0.8409883535489765
161,27,LOGIS,0.9056666594468832
161,27,SVM,0.9115904342226124
161,27,KNN,0.8334962136524107
161,27,RF,0.8671513313836364
161,27,XGB,0.843803352054126
161,28,LOGIS,0.9227825801510012
161,28,SVM,0.949105164277578
161,28,KNN,0.8292184781228705
161,28,RF,0.83386256503526
